Customer ID,Age,Gender,Education,Marital Status,Employment Type,Annual Income,Work Experience,Loan ID,Loan Amount,Loan Type,Interest Rate,Loan Term,Loan Status,Default Status,Credit Score
"CUST000991",,"Female","Associate Degree","Divorced","Full-Time","99513","32","LOAN388646","82832","Education","6.21","5","Rejected","No","678"
"CUST000992","27","Male",,"Single","Contract","137384","3","LOAN400258","124446","Home","5.08","25","Rejected","No","678"
"CUST000993","22","Female",,,"Self-Employed","68661","0","LOAN283251","283029","Home","3.55","15","Rejected","No","575"
"CUST000994","31","Female","PhD","Married",,"37714","12","LOAN664985","98082","Education","8.74","15","Approved","No","665"
"CUST000995","50","Female","PhD","Single","Self-Employed","174233","3","LOAN293647","53775","Education","7.87","5","Approved","No","765"
"CUST000996","28","Other","PhD","Single","Contract","177360","38","LOAN604072","54237","Vehicle","4.35","7","Rejected","No","820"
"CUST000997","27",,"Bachelor's Degree","Divorced","Part-Time","34415","37","LOAN835554","95590","Education","8.85","20","Approved","No","758"
"CUST000998","32","Female","High School","Widowed","Self-Employed","41198",,"LOAN588727","757326","Home","4.46","30","Approved","No","398"
"CUST000999","39","Female","High School","Single","Unemployed","243676","5","LOAN433936","10620","Personal","12.15","1","Approved","No","515"
"CUST001000","59","Other",,"Married","Full-Time","205294",,"LOAN143596","194098","Home","6.65","15","Approved","No",
"CUST001001","27","Male","Master's Degree","Married","Full-Time","217052","16","LOAN882168","15733","Education","8.47","15","Approved","No","651"
"CUST001002","21","Male","Diploma","Married","Contract","46066","37","LOAN043669","348802","Home","3.73","15","Rejected","No","473"
"CUST001003","29","Male",,"Married","Unemployed","74374","32","LOAN155769","72911","Vehicle","5.71","6","Rejected","No","667"
"CUST001004","38",,"Bachelor's Degree","Married","Unemployed","60380","38","LOAN982981","21191","Personal","14.20","1","Rejected","No","442"
"CUST001005","32","Male","Master's Degree","Divorced","Contract","59287","35","LOAN083280","55052","Vehicle","5.07","7","Approved","No","746"
"CUST001006",,"Male","High School","Single",,,"36","LOAN070718","319783","Home","5.02","15","Approved","No","435"
"CUST001007","23","Female","Associate Degree","Single","Self-Employed","161232","6","LOAN612699","31166","Personal","14.24","1","Approved","No","378"
"CUST001008",,"Male","Diploma","Married","Unemployed","138860","9","LOAN441282","24467","Vehicle","5.78","4","Rejected","No","613"
"CUST001009","32","Other","Associate Degree",,"Part-Time","227933","18","LOAN285254","452125","Home","5.27","20","Approved","No","318"
"CUST001010","33","Other","High School","Widowed","Self-Employed",,"21","LOAN413401","354009","Home","6.23","30","Approved","No","818"
"CUST001011","48","Female","Associate Degree","Married","Contract","145610",,"LOAN069035","87093","Education","7.74","20","Approved","No","836"
"CUST001012","45","Male","Diploma","Single","Part-Time","205355","15","LOAN971496","294956","Home","6.74","20","Approved","No","361"
"CUST001013","60",,"Diploma","Widowed","Contract","176836","16","LOAN925261","361859","Home","4.57","15","Rejected","No","536"
"CUST001014","27","Female","PhD","Married","Unemployed","249366","27","LOAN774864","42610","Personal","12.44","7","Rejected","No","465"
"CUST001015","67","Female","High School","Divorced","Self-Employed",,"18","LOAN046532","722937","Home","4.38","30","Approved","No","657"
"CUST001016","24","Male","Bachelor's Degree","Single","Part-Time","63912","35","LOAN353209","730881","Home","5.47","20","Rejected","No","780"
"CUST001017","53","Other","Diploma","Divorced","Self-Employed","204481","29","LOAN690295","49131","Vehicle","4.66","3","Rejected","No","572"
"CUST001018","57","Other","Associate Degree","Divorced","Contract","63664","39","LOAN351742","34815","Personal","10.66","2","Rejected","No","368"
"CUST001019","57","Other","High School","Married","Unemployed","53271","12","LOAN533144","79325","Education","5.87","20","Rejected","No",
"CUST001020","28",,"Associate Degree","Widowed","Self-Employed","32711","8","LOAN252004","578832","Home","6.21","20","Rejected","No","628"
"CUST001021","44","Male","High School","Widowed","Unemployed","115168",,"LOAN482077","94131","Education","6.64","20","Approved","No","790"
"CUST001022","37","Female","Associate Degree","Divorced","Contract","169770","14","LOAN399038","352730","Home","4.37","15","Approved","No","678"
"CUST001023","59","Other","Associate Degree","Divorced","Contract","59491","29","LOAN195976","37945","Vehicle","9.56","4","Rejected","No","713"
"CUST001024","57","Other","High School","Widowed","Part-Time",,"19","LOAN775306","42951","Vehicle","6.49","3","Approved","Yes","510"
"CUST001025","43",,"PhD","Divorced","Unemployed","95433","12","LOAN352635","49252","Education","6.62","5","Approved","Yes","410"
"CUST001026","64","Female",,"Single","Part-Time","39565","18","LOAN114334","48560","Personal","17.78","2","Rejected","No","340"
"CUST001027","48","Female","Master's Degree","Married","Part-Time","121536","15","LOAN167907","680674","Home","7.09","30","Rejected","No","465"
"CUST001028","53","Male",,"Widowed","Full-Time","142328","18","LOAN669689","47826","Personal","12.62","5","Rejected","No","633"
"CUST001029","64","Male","Associate Degree","Divorced","Self-Employed","229199","26","LOAN814817","653329","Home","5.25","25","Rejected","No","735"
"CUST001030","25",,"Master's Degree","Single","Contract","233927","20","LOAN392306","79566","Vehicle","9.07","6","Rejected","No","407"
"CUST001031","70","Male","Associate Degree","Widowed",,"172811","37","LOAN971685","71210","Vehicle","9.98","7","Approved","No","330"
"CUST001032","65","Other",,"Divorced","Full-Time","216705","32","LOAN724200","24553","Vehicle","4.89","7","Approved","Yes","561"
"CUST001033","22","Other","High School","Single",,"190786","0","LOAN233435","24386","Personal","17.27","7","Approved","No","785"
"CUST001034","48","Other","High School",,"Contract","90094","25","LOAN215901","49236","Personal","17.50","3","Approved","No","341"
"CUST001035","21","Female","Bachelor's Degree","Married","Full-Time","88387","19","LOAN423858","58610","Vehicle","4.20","3","Rejected","No","823"
"CUST001036","25","Male","Diploma","Widowed","Part-Time","109399",,"LOAN866615","35001","Personal","16.13","1","Approved","No",
"CUST001037","55","Other","High School","Widowed","Unemployed","245085","15","LOAN639432","41139","Vehicle","7.50","4","Approved","No","518"
"CUST001038","21","Female","High School","Married","Self-Employed","148599","5","LOAN516968","45807","Education","6.40","20","Approved","No","679"
"CUST001039",,"Female","Associate Degree","Divorced","Unemployed","99266","7","LOAN141937","306152","Home","4.30","15","Approved","Yes","513"
"CUST001040","51","Female","High School","Widowed","Self-Employed","135184",,"LOAN176985","41687","Vehicle","4.83","4","Rejected","No","776"
"CUST001041","56",,"High School","Single","Self-Employed","103336","3","LOAN528030","48698","Personal","10.39","3","Approved","No","806"
"CUST001042",,"Male","Diploma","Divorced","Contract","51956","16","LOAN934144","219346","Home","4.18","25","Approved","No","704"
"CUST001043","67","Other","High School",,"Part-Time","167955","13","LOAN584967","64802","Vehicle","7.04","6","Rejected","No","722"
"CUST001044","61","Female","Associate Degree","Married","Self-Employed","53174","2","LOAN103479","42827","Vehicle","6.05","7","Approved","No","843"
"CUST001045","69","Female","Associate Degree","Divorced","Part-Time","169110","9","LOAN431819","27281","Personal","14.07","7","Rejected","No","459"
"CUST001046","25","Female","Master's Degree","Divorced","Contract","233943","31","LOAN876114","52388","Education","5.03","15","Approved","No","697"
"CUST001047","62","Male","Diploma","Widowed","Contract","225482","13","LOAN048598","380777","Home","5.40","20","Approved","No","366"
"CUST001048","69",,"High School","Single","Part-Time","169446","35","LOAN562271","76142","Vehicle","7.15","3","Approved","No","687"
"CUST001049","26","Female","Master's Degree","Married","Self-Employed","163877","16","LOAN719717","29039","Vehicle","6.34","5","Approved","Yes","334"
"CUST001050","65",,"Bachelor's Degree",,"Full-Time",,"10","LOAN576888","93308","Education","5.38","15","Rejected","No","703"
"CUST001051","68","Male","Diploma","Married","Part-Time","233442","1","LOAN555933","386765","Home","6.95","30","Rejected","No","446"
"CUST001052","36","Male","Master's Degree","Married","Part-Time","177818","12","LOAN089345","11574","Education","6.65","20","Rejected","No","539"
"CUST001053",,"Female","Associate Degree",,"Full-Time","47682","0","LOAN378428","57626","Vehicle","7.30","4","Approved","No","634"
"CUST001054","58","Male","Diploma","Married","Part-Time","131445","6","LOAN271497","30347","Personal","15.73","5","Rejected","No","548"
"CUST001055","59","Other","PhD","Widowed","Part-Time","204758",,"LOAN251115","712193","Home","6.85","20","Rejected","No","375"
"CUST001056","22","Other","Bachelor's Degree","Single","Full-Time","99966","10","LOAN018010","75808","Vehicle","8.81","5","Rejected","No","437"
"CUST001057","51","Female","Master's Degree","Single","Unemployed","47609","12","LOAN438212","18813","Personal","9.67","3","Approved","No","801"
"CUST001058","33","Other",,"Divorced","Contract","211587","11","LOAN589941","54517","Education","8.34","20","Rejected","No","838"
"CUST001059","45","Male","Master's Degree","Married","Contract","186463","8","LOAN617203","301926","Home","5.51","30","Rejected","No","728"
"CUST001060","68","Male","Master's Degree","Divorced","Self-Employed","225017","7","LOAN442715","19593","Vehicle","5.28","4","Approved","Yes","772"
"CUST001061","59","Female","Master's Degree","Divorced","Contract","215718","30","LOAN229107","435145","Home","4.09","20","Approved","No","715"
"CUST001062","35","Other","Associate Degree","Single","Part-Time","23342","12","LOAN771367","31656","Vehicle","8.19","3","Approved","No",
"CUST001063","42","Other","Bachelor's Degree","Single","Full-Time","89729","25","LOAN179501","456829","Home","6.75","30","Approved","No",
"CUST001064","62","Other","PhD","Widowed","Contract","85695","34","LOAN415270","23324","Vehicle","7.38","5","Approved","No","754"
"CUST001065",,"Other","PhD","Divorced","Part-Time","180239","0","LOAN719440","72886","Vehicle","7.11","6","Rejected","No","596"
"CUST001066","64","Female","PhD","Widowed","Unemployed","126356","25","LOAN407597","43526","Vehicle","4.25","5","Approved","No","684"
"CUST001067","28","Other","High School","Married","Self-Employed","33916","23","LOAN264074","525826","Home","6.98","15","Approved","No","456"
"CUST001068","27","Female",,"Married",,,"3","LOAN799625","36423","Personal","17.68","5","Rejected","No","599"
"CUST001069","69","Other",,"Divorced","Unemployed","98425","10","LOAN095683","83895","Education","8.86","10","Rejected","No","682"
"CUST001070","28","Other","Associate Degree","Married","Part-Time","53443",,"LOAN291731","424271","Home","5.76","20","Rejected","No","733"
"CUST001071","47","Male","Associate Degree","Married","Self-Employed","77102","35","LOAN626853","566150","Home","6.68","30","Rejected","No","788"
"CUST001072",,"Other","Master's Degree","Single","Self-Employed","227077","2","LOAN057661","37312","Personal","14.88","3","Rejected","No","848"
"CUST001073",,"Male","Master's Degree","Single","Part-Time","168157","25","LOAN800592","425706","Home","6.00","15","Approved","No","610"
"CUST001074","33","Other","Bachelor's Degree","Single","Self-Employed","81595","28","LOAN648626","17034","Education","6.21","15","Rejected","No","660"
"CUST001075","27","Female","Diploma","Widowed",,"177490","36","LOAN363598","624582","Home","4.61","30","Rejected","No","401"
"CUST001076","68","Female","Bachelor's Degree","Single","Part-Time","150094","10","LOAN803070","262371","Home","4.91","15","Rejected","No","752"
"CUST001077","50","Other","Associate Degree","Divorced","Full-Time","150620","20","LOAN847837","79593","Vehicle","8.04","6","Rejected","No","517"
"CUST001078","32","Male","High School","Divorced","Unemployed","127052","16","LOAN031204","78477","Education","8.86","15","Rejected","No","765"
"CUST001079","49","Female","Master's Degree","Widowed","Part-Time",,"31","LOAN041328","222025","Home","7.00","15","Rejected","No","450"
"CUST001080","50","Other","Master's Degree","Married",,"178821","21","LOAN520343","22927","Personal","15.56","3","Approved","No","848"
"CUST001081","31","Other","High School","Divorced","Self-Employed","74877","21","LOAN478536","64333","Education","8.52","20","Rejected","No","804"
"CUST001082","42","Female",,"Married","Part-Time","86213","17","LOAN007690","15802","Personal","12.08","2","Approved","No","420"
"CUST001083","25","Female","PhD","Married","Unemployed","176196","12","LOAN858893","51744","Vehicle","6.97","6","Approved","No","595"
"CUST001084","45","Female","High School","Widowed","Unemployed","45253","17","LOAN775703","26066","Vehicle","9.06","3","Approved","No",
"CUST001085","58","Other","PhD","Married","Part-Time","172567","29","LOAN243897","770649","Home","7.06","15","Approved","Yes","513"
"CUST001086","44","Female","Diploma","Widowed","Unemployed","246280","20","LOAN598493","281286","Home","4.53","20","Approved","No","722"
"CUST001087","69","Female","Associate Degree","Widowed","Part-Time","209267","14","LOAN534685","33949","Personal","12.40","1","Approved","No","423"
"CUST001088","39","Female","Master's Degree","Married","Part-Time","38109","40","LOAN896891","20541","Personal","14.18","2","Approved","No","472"
"CUST001089","34","Male","High School",,"Self-Employed","196382","10","LOAN752005","48979","Vehicle","4.20","4","Approved","Yes","485"
"CUST001090","53","Other","High School","Divorced","Unemployed","234420","24","LOAN028314","34422","Education","5.12","15","Approved","No","831"
"CUST001091","33","Female","Diploma","Married","Unemployed","199174","35","LOAN472404","17134","Vehicle","9.33","3","Rejected","No","526"
"CUST001092","24","Male","Diploma","Single","Contract","215389",,"LOAN523858","17549","Personal","14.33","2","Rejected","No","450"
"CUST001093","25","Male","Master's Degree","Married","Contract","239021","10","LOAN821557","33972","Vehicle","9.66","6","Approved","No","799"
"CUST001094","65","Male","Bachelor's Degree","Single","Self-Employed","203076","9","LOAN428565","35937","Vehicle","9.97","5","Rejected","No","849"
